# theta_E,gamma1,gamma2,source_x,source_y
1.194077253341674805e+00,3.966745734214782715e-02,-2.073085308074951172e-02,8.439719676971435547e-04,-7.964372634887695312e-04
1.205318093299865723e+00,5.129529535770416260e-02,-2.661101520061492920e-02,2.453625202178955078e-03,1.177459955215454102e-03
1.191572189331054688e+00,4.589009284973144531e-02,-2.396582067012786865e-02,1.635938882827758789e-03,-3.503859043121337891e-04
1.208656668663024902e+00,4.845400154590606689e-02,-2.533055841922760010e-02,2.659976482391357422e-03,2.593398094177246094e-04
1.203602313995361328e+00,4.095754027366638184e-02,-2.039860188961029053e-02,1.037687063217163086e-03,-1.448988914489746094e-04
1.203182220458984375e+00,4.295690357685089111e-02,-2.114419639110565186e-02,1.282244920730590820e-03,-9.409487247467041016e-04
1.205942630767822266e+00,4.984542727470397949e-02,-2.582809329032897949e-02,8.555650711059570312e-04,-6.912648677825927734e-04
1.191905260086059570e+00,4.130578041076660156e-02,-2.080968022346496582e-02,2.136588096618652344e-03,-6.628036499023437500e-05
1.208483934402465820e+00,4.927882552146911621e-02,-2.507019042968750000e-02,2.687424421310424805e-03,8.800625801086425781e-05
1.194232702255249023e+00,4.439406096935272217e-02,-2.296343445777893066e-02,1.707434654235839844e-03,-1.251637935638427734e-03
1.192738652229309082e+00,4.018895328044891357e-02,-2.084723114967346191e-02,9.586513042449951172e-04,-8.881092071533203125e-05
1.206898450851440430e+00,4.642236232757568359e-02,-2.345451712608337402e-02,2.207845449447631836e-03,1.084923744201660156e-03
1.204541683197021484e+00,4.686813056468963623e-02,-2.370123565196990967e-02,1.344561576843261719e-03,-2.050042152404785156e-03
1.196600437164306641e+00,4.196295142173767090e-02,-2.111068367958068848e-02,1.635313034057617188e-03,-1.669108867645263672e-03
1.201230525970458984e+00,4.995933175086975098e-02,-2.502301335334777832e-02,9.239614009857177734e-04,6.389617919921875000e-05
1.196447134017944336e+00,4.572327435016632080e-02,-2.345034480094909668e-02,7.006525993347167969e-04,-1.679658889770507812e-04
1.205326080322265625e+00,5.125938355922698975e-02,-2.660679817199707031e-02,1.218616962432861328e-03,-8.401274681091308594e-04
1.203408002853393555e+00,4.886873066425323486e-02,-2.565065026283264160e-02,3.131270408630371094e-03,6.686449050903320312e-04
1.203965067863464355e+00,4.227390885353088379e-02,-2.259740233421325684e-02,1.266062259674072266e-03,-3.790259361267089844e-04
1.210181236267089844e+00,4.436978697776794434e-02,-2.313268184661865234e-02,2.394020557403564453e-03,8.586347103118896484e-04
1.194276452064514160e+00,4.168681800365447998e-02,-2.100281417369842529e-02,6.257891654968261719e-04,-1.855492591857910156e-04
1.208863735198974609e+00,4.624231159687042236e-02,-2.392044663429260254e-02,2.775341272354125977e-03,9.890198707580566406e-04
1.209277510643005371e+00,4.845216870307922363e-02,-2.436569333076477051e-02,1.736789941787719727e-03,6.936192512512207031e-04
1.197111248970031738e+00,3.899423778057098389e-02,-1.955571770668029785e-02,9.827613830566406250e-04,-1.643300056457519531e-04
1.199138164520263672e+00,3.937549889087677002e-02,-2.018074691295623779e-02,1.354902982711791992e-03,9.609460830688476562e-04
1.192448019981384277e+00,4.426458477973937988e-02,-2.230557799339294434e-02,1.244544982910156250e-03,-8.208155632019042969e-04
1.208493709564208984e+00,4.748196899890899658e-02,-2.482181787490844727e-02,1.536726951599121094e-03,9.927153587341308594e-04
1.202226638793945312e+00,4.813131690025329590e-02,-2.451965212821960449e-02,1.598715782165527344e-03,-1.637995243072509766e-03
1.200443267822265625e+00,4.372949898242950439e-02,-2.329011261463165283e-02,1.306354999542236328e-03,-1.513659954071044922e-04
1.210892677307128906e+00,5.008496344089508057e-02,-2.567502856254577637e-02,1.445293426513671875e-03,1.426339149475097656e-04
1.206701755523681641e+00,4.575042426586151123e-02,-2.372285723686218262e-02,2.423644065856933594e-03,-1.066386699676513672e-03
1.198710322380065918e+00,4.251298308372497559e-02,-2.103139460086822510e-02,7.427930831909179688e-04,-7.650852203369140625e-04
1.195355892181396484e+00,3.896661102771759033e-02,-2.055916190147399902e-02,1.639783382415771484e-03,-5.871355533599853516e-04
1.195877909660339355e+00,4.431159794330596924e-02,-2.311004698276519775e-02,1.458227634429931641e-03,-1.632362604141235352e-03
1.201680183410644531e+00,4.640671610832214355e-02,-2.417518198490142822e-02,1.509189605712890625e-03,1.574248075485229492e-03
1.192771434783935547e+00,4.696664214134216309e-02,-2.358658611774444580e-02,1.854866743087768555e-03,1.417696475982666016e-04
1.202315211296081543e+00,4.329243302345275879e-02,-2.193675935268402100e-02,1.686424016952514648e-03,-1.789480447769165039e-03
1.201668024063110352e+00,4.399418830871582031e-02,-2.291132509708404541e-02,2.804517745971679688e-03,1.230627298355102539e-03
1.210642576217651367e+00,4.460585117340087891e-02,-2.264665067195892334e-02,1.747697591781616211e-03,-3.318786621093750000e-04
1.205901503562927246e+00,4.734036326408386230e-02,-2.372214198112487793e-02,1.766145229339599609e-03,1.202046871185302734e-03
1.195105314254760742e+00,4.466804862022399902e-02,-2.278870344161987305e-02,2.557784318923950195e-03,9.721517562866210938e-04
1.205687642097473145e+00,4.655516147613525391e-02,-2.320569753646850586e-02,2.066135406494140625e-03,9.820163249969482422e-04
1.208549737930297852e+00,4.062893986701965332e-02,-2.068385481834411621e-02,1.228243112564086914e-03,-5.933046340942382812e-04
1.196331620216369629e+00,4.391424357891082764e-02,-2.182586491107940674e-02,1.053541898727416992e-03,6.726384162902832031e-05
1.204849243164062500e+00,5.143465101718902588e-02,-2.618670463562011719e-02,1.807779073715209961e-03,2.764165401458740234e-04
1.207462072372436523e+00,4.631891846656799316e-02,-2.370944619178771973e-02,2.698779106140136719e-03,-3.534853458404541016e-04
1.200820088386535645e+00,3.916656970977783203e-02,-2.085557579994201660e-02,1.370638608932495117e-03,-5.900263786315917969e-04
1.196303367614746094e+00,4.538862407207489014e-02,-2.377671003341674805e-02,1.749992370605468750e-03,1.062899827957153320e-03
1.208590745925903320e+00,4.092454910278320312e-02,-2.076278626918792725e-02,1.129865646362304688e-03,-5.254149436950683594e-05
1.204398632049560547e+00,4.288046061992645264e-02,-2.278847992420196533e-02,9.058713912963867188e-04,-4.934072494506835938e-04
1.193296194076538086e+00,4.771271347999572754e-02,-2.397873997688293457e-02,1.565098762512207031e-03,-3.793835639953613281e-05
1.202766776084899902e+00,5.139629542827606201e-02,-2.663633227348327637e-02,1.688838005065917969e-03,-4.526972770690917969e-05
1.198377132415771484e+00,4.328663647174835205e-02,-2.313897013664245605e-02,1.395046710968017578e-03,-2.082884311676025391e-04
1.198457002639770508e+00,4.834985733032226562e-02,-2.510131895542144775e-02,2.702206373214721680e-03,6.608366966247558594e-04
1.207360267639160156e+00,4.044625163078308105e-02,-2.129603922367095947e-02,1.705497503280639648e-03,7.442831993103027344e-04
1.202132940292358398e+00,4.718248546123504639e-02,-2.333454787731170654e-02,1.550853252410888672e-03,3.817677497863769531e-04
1.202925443649291992e+00,4.318825900554656982e-02,-2.157740294933319092e-02,1.210033893585205078e-03,-1.809120178222656250e-03
1.194972515106201172e+00,3.700712323188781738e-02,-1.917551457881927490e-02,1.372694969177246094e-03,-6.953477859497070312e-04
1.197394490242004395e+00,4.673841595649719238e-02,-2.360168099403381348e-02,2.216160297393798828e-03,-1.029849052429199219e-03
1.207276821136474609e+00,4.147882759571075439e-02,-2.180609107017517090e-02,1.250654458999633789e-03,-2.609491348266601562e-04
1.193854331970214844e+00,4.516318440437316895e-02,-2.376857399940490723e-02,1.661658287048339844e-03,3.213882446289062500e-04
1.205565452575683594e+00,4.836635291576385498e-02,-2.534613013267517090e-02,1.476794481277465820e-03,8.286535739898681641e-04
1.202205896377563477e+00,4.057550430297851562e-02,-2.131170034408569336e-02,1.537412405014038086e-03,-1.241266727447509766e-03
1.205860137939453125e+00,4.355005919933319092e-02,-2.281281352043151855e-02,8.562803268432617188e-04,-7.653832435607910156e-04
1.211565375328063965e+00,4.421162605285644531e-02,-2.282385528087615967e-02,1.789897680282592773e-03,-8.897483348846435547e-04
1.198080062866210938e+00,4.041524231433868408e-02,-2.023257315158843994e-02,9.123384952545166016e-04,-4.050731658935546875e-04
1.205172300338745117e+00,4.624696075916290283e-02,-2.370110154151916504e-02,4.684925079345703125e-04,-9.464323520660400391e-04
1.210276126861572266e+00,4.167422652244567871e-02,-2.183954417705535889e-02,1.374036073684692383e-03,2.118647098541259766e-04
1.200441598892211914e+00,4.811286926269531250e-02,-2.415633201599121094e-02,6.266236305236816406e-04,-4.023909568786621094e-04
1.202559113502502441e+00,4.554195702075958252e-02,-2.262213826179504395e-02,8.510351181030273438e-04,1.257061958312988281e-04
1.201402664184570312e+00,4.999975860118865967e-02,-2.559205889701843262e-02,1.144260168075561523e-03,-9.916424751281738281e-04
1.194726705551147461e+00,4.284448921680450439e-02,-2.253031730651855469e-02,1.295715570449829102e-03,4.697442054748535156e-04
1.205384731292724609e+00,4.703631997108459473e-02,-2.511958777904510498e-02,2.458512783050537109e-03,-4.577934741973876953e-04
1.204513549804687500e+00,4.227986931800842285e-02,-2.204293012619018555e-02,1.012951135635375977e-03,-1.571446657180786133e-03
1.193225502967834473e+00,4.133912920951843262e-02,-2.096243202686309814e-02,1.456677913665771484e-03,-1.310616731643676758e-03
1.200652599334716797e+00,5.208612978458404541e-02,-2.659049630165100098e-02,1.952052116394042969e-03,3.309845924377441406e-04
1.193520069122314453e+00,4.079596698284149170e-02,-2.087451517581939697e-02,2.276629209518432617e-03,5.478262901306152344e-04
1.205817222595214844e+00,4.494190216064453125e-02,-2.261170744895935059e-02,4.529058933258056641e-04,-8.088946342468261719e-04
1.196062088012695312e+00,4.835903644561767578e-02,-2.527675032615661621e-02,2.557933330535888672e-03,6.620287895202636719e-04
1.207185506820678711e+00,4.781523346900939941e-02,-2.547694742679595947e-02,1.798540353775024414e-03,-4.589855670928955078e-04
1.199552774429321289e+00,3.912957012653350830e-02,-1.967948675155639648e-02,1.697987318038940430e-03,1.694858074188232422e-04
1.198565602302551270e+00,4.858329892158508301e-02,-2.555680274963378906e-02,1.234203577041625977e-03,6.596744060516357422e-04
1.199882626533508301e+00,3.981773555278778076e-02,-1.990908384323120117e-02,1.654893159866333008e-03,1.143813133239746094e-04
1.207743763923645020e+00,4.092016816139221191e-02,-2.095200121402740479e-02,8.404850959777832031e-04,-3.644824028015136719e-05
1.193626523017883301e+00,4.100689291954040527e-02,-2.087852358818054199e-02,1.895070075988769531e-03,9.916424751281738281e-04
1.195587873458862305e+00,4.743146896362304688e-02,-2.418860793113708496e-02,1.920312643051147461e-03,1.212656497955322266e-03
1.206068992614746094e+00,5.011548101902008057e-02,-2.590005099773406982e-02,2.924293279647827148e-03,8.885860443115234375e-04
1.207799673080444336e+00,4.935128986835479736e-02,-2.581906318664550781e-02,1.905441284179687500e-03,-1.238048076629638672e-03
1.204354524612426758e+00,4.703228175640106201e-02,-2.408270537853240967e-02,1.106500625610351562e-03,1.217186450958251953e-03
1.204925417900085449e+00,4.645350575447082520e-02,-2.394995093345642090e-02,1.899898052215576172e-03,1.548051834106445312e-03
1.199728727340698242e+00,4.962167143821716309e-02,-2.525578439235687256e-02,1.266181468963623047e-03,-1.279473304748535156e-03
1.196499347686767578e+00,4.819753766059875488e-02,-2.535566687583923340e-02,1.852810382843017578e-03,7.539391517639160156e-04
1.203695774078369141e+00,4.757842421531677246e-02,-2.454558014869689941e-02,3.022909164428710938e-03,1.842081546783447266e-04
1.199226379394531250e+00,4.269500076770782471e-02,-2.122978866100311279e-02,1.513689756393432617e-03,5.160868167877197266e-04
1.198568463325500488e+00,4.953262209892272949e-02,-2.546289563179016113e-02,1.377552747726440430e-03,-1.181483268737792969e-03
1.202841997146606445e+00,4.660794138908386230e-02,-2.337507903575897217e-02,2.311944961547851562e-03,6.555616855621337891e-04
1.192537307739257812e+00,4.319402575492858887e-02,-2.211031317710876465e-02,2.450525760650634766e-03,5.318224430084228516e-04
1.204688668251037598e+00,5.134166777133941650e-02,-2.628847956657409668e-02,1.514971256256103516e-03,-1.430511474609375000e-06
1.205936193466186523e+00,4.723672568798065186e-02,-2.433298528194427490e-02,5.605220794677734375e-04,-1.181572675704956055e-03
1.207723855972290039e+00,4.985766112804412842e-02,-2.611681818962097168e-02,2.047985792160034180e-03,-5.969107151031494141e-04
1.206145286560058594e+00,4.368329048156738281e-02,-2.183519303798675537e-02,1.156091690063476562e-03,-1.244872808456420898e-03
1.201413869857788086e+00,5.190815031528472900e-02,-2.627451717853546143e-02,2.049058675765991211e-03,-6.135404109954833984e-04
1.203070878982543945e+00,4.436703026294708252e-02,-2.249033749103546143e-02,2.158164978027343750e-03,-1.410990953445434570e-03
1.196199893951416016e+00,4.032993316650390625e-02,-2.025792002677917480e-02,1.770675182342529297e-03,6.933212280273437500e-04
1.210295557975769043e+00,4.852882027626037598e-02,-2.499806880950927734e-02,2.268284559249877930e-03,1.104056835174560547e-03
1.208141922950744629e+00,4.974806308746337891e-02,-2.625915408134460449e-02,2.427756786346435547e-03,1.794099807739257812e-04
1.208771824836730957e+00,4.699046909809112549e-02,-2.425687015056610107e-02,9.949803352355957031e-04,-1.258701086044311523e-03
1.203319311141967773e+00,4.171447455883026123e-02,-2.119693160057067871e-02,1.668483018875122070e-03,-1.730412244796752930e-03
1.197367310523986816e+00,4.541155695915222168e-02,-2.304594218730926514e-02,7.039308547973632812e-04,-5.017220973968505859e-04
1.204809188842773438e+00,3.741624951362609863e-02,-1.916460692882537842e-02,1.700550317764282227e-03,2.062320709228515625e-04
1.200899720191955566e+00,4.793410003185272217e-02,-2.372342348098754883e-02,1.961648464202880859e-03,-1.892149448394775391e-04
1.200949549674987793e+00,3.774306178092956543e-02,-1.961325109004974365e-02,1.838237047195434570e-03,-7.073581218719482422e-04
1.198200941085815430e+00,4.499693214893341064e-02,-2.303919196128845215e-02,2.318799495697021484e-03,-1.374155282974243164e-03
1.204271316528320312e+00,5.003254115581512451e-02,-2.483072876930236816e-02,2.140402793884277344e-03,-6.367266178131103516e-04
1.212768077850341797e+00,4.516050219535827637e-02,-2.291850745677947998e-02,1.940250396728515625e-03,-3.557503223419189453e-04
1.207515954971313477e+00,4.070392251014709473e-02,-2.055579423904418945e-02,2.036362886428833008e-03,-5.882680416107177734e-04
1.195763587951660156e+00,4.528784751892089844e-02,-2.241097390651702881e-02,1.786142587661743164e-03,-2.487599849700927734e-04
1.199072957038879395e+00,4.899510741233825684e-02,-2.487400174140930176e-02,2.724379301071166992e-03,4.391372203826904297e-04
1.200602412223815918e+00,3.918318450450897217e-02,-2.042892575263977051e-02,1.341521739959716797e-03,-1.094222068786621094e-03
1.196228504180908203e+00,4.933178424835205078e-02,-2.575321495532989502e-02,1.675724983215332031e-03,3.086924552917480469e-04
1.208094358444213867e+00,4.682806134223937988e-02,-2.414003014564514160e-02,1.021087169647216797e-03,6.796121597290039062e-04
1.201125860214233398e+00,3.878626227378845215e-02,-1.937319338321685791e-02,9.109079837799072266e-04,8.490681648254394531e-05
1.202121257781982422e+00,4.576125741004943848e-02,-2.407358586788177490e-02,1.022070646286010742e-03,-1.478105783462524414e-03
1.202204823493957520e+00,4.771430790424346924e-02,-2.445700764656066895e-02,1.923978328704833984e-03,1.774072647094726562e-03
1.207535028457641602e+00,4.430694878101348877e-02,-2.351620793342590332e-02,2.144843339920043945e-03,-3.193318843841552734e-04
1.209346175193786621e+00,4.405334591865539551e-02,-2.248194813728332520e-02,6.639659404754638672e-04,-5.853176116943359375e-05
1.206246733665466309e+00,5.193795263767242432e-02,-2.719625830650329590e-02,2.580493688583374023e-03,7.456541061401367188e-05
1.206747055053710938e+00,4.708103835582733154e-02,-2.344669401645660400e-02,1.037538051605224609e-03,-7.946789264678955078e-04
1.201421260833740234e+00,4.334287345409393311e-02,-2.194863557815551758e-02,1.082211732864379883e-03,-1.689434051513671875e-03
